,product_id,name,price,order_count,shop_id,shop_name,revenue
1595,116301982,Chảo sâu inox chống dính vân đá đáy từ Elmich Hera 28cm EL-8108 - Xanh,579000.0,0,944721,FPT Shop Official Store,0.0
1596,116301978,Chảo nhôm chống dính đáy từ Sunhouse SHM28MF 28cm - Đen,229000.0,2,944721,FPT Shop Official Store,458000.0
1597,116301977,Chảo nhôm chống dính vân đá đáy từ Elmich EL-5741MN 24cm - Vàng Hồng,279000.0,0,944721,FPT Shop Official Store,0.0
1598,116301974,Chảo nhôm chống dính Elmich Smartcook SM-5924V 28cm - Đỏ,229000.0,0,944721,FPT Shop Official Store,0.0
1599,116301972,Chảo nhôm chống dính đáy từ Kangaroo 26cm KG215M - Đen,429000.0,0,944721,FPT Shop Official Store,0.0
1600,116301970,Chảo nhôm chống dính đáy từ Kangaroo 28cm KG215L - Đen,469000.0,0,944721,FPT Shop Official Store,0.0
1601,116301968,Chảo nhôm chống dính đáy từ Kangaroo 24cm KG215S - Đen,399000.0,0,944721,FPT Shop Official Store,0.0
1602,116301966,Chảo nhôm chống dính đáy từ Kangaroo 20cm KG215XS - Đen,349000.0,0,944721,FPT Shop Official Store,0.0
1603,116301964,Chảo nhôm chống dính vân đá đáy từ Kangaroo 26cm KG213L - Đen,519000.0,0,944721,FPT Shop Official Store,0.0
1604,116301962,Chảo nhôm chống dính đáy từ Kangaroo 26cm KG216 - Đen,429000.0,0,944721,FPT Shop Official Store,0.0
1605,116301959,Chảo nhôm chống dính đáy từ liền khối Elmich Hera EL-8255 28 cm - Kem,399000.0,0,944721,FPT Shop Official Store,0.0
1606,116301958,Chảo nhôm chống dính đáy từ liền khối Elmich Hera EL-8252 26 cm - Kem,369000.0,0,944721,FPT Shop Official Store,0.0
1607,116301956,Chảo nhôm chống dính đáy từ liền khối Elmich Hera EL-8251 24 cm - Kem,349000.0,0,944721,FPT Shop Official Store,0.0
1608,116301954,Chảo nhôm chống dính đáy từ liền khối Elmich Hera EL-8250 20 cm - Kem,299000.0,0,944721,FPT Shop Official Store,0.0
1609,116301951,Chảo nhôm chống dính đáy từ liền khối Elmich Hera EL-8243 28 cm - Xanh,399000.0,0,944721,FPT Shop Official Store,0.0
1610,116301949,Chảo nhôm chống dính đáy từ liền khối Elmich Hera EL-8242 26 cm - Xanh,369000.0,0,944721,FPT Shop Official Store,0.0
1611,116301947,Chảo nhôm chống dính đáy từ liền khối Elmich Hera EL-8240 20 cm - Xanh,299000.0,0,944721,FPT Shop Official Store,0.0
1612,116301945,Chảo nhôm chống dính đáy từ Elmich Baby EL-5940YA - Hồng,209000.0,0,944721,FPT Shop Official Store,0.0
